Observation id,Comment,Start time,Stop time,Duration (s)
013 - First St Louth Farm - 3 crows - No Bait,,391.046,394.255,3.209
013 - First St Louth Farm - 3 crows - No Bait,,398.254,409.247,10.993
013 - First St Louth Farm - 3 crows - No Bait,,409.505,412.251,2.746
013 - First St Louth Farm - 3 crows - No Bait,,413.754,418.249,4.495
013 - First St Louth Farm - 3 crows - No Bait,,421.248,423.75,2.502
013 - First St Louth Farm - 3 crows - No Bait,,450.337,454.335,3.998
013 - First St Louth Farm - 3 crows - No Bait,,456.593,460.37,3.777
013 - First St Louth Farm - 3 crows - No Bait,,460.864,462.872,2.008
013 - First St Louth Farm - 3 crows - No Bait,,462.875,467.372,4.497
013 - First St Louth Farm - 3 crows - No Bait,,470.87,472.369,1.499
013 - First St Louth Farm - 3 crows - No Bait,,481.367,484.377,3.010
013 - First St Louth Farm - 3 crows - No Bait,,486.377,500.873,14.496
013 - First St Louth Farm - 3 crows - No Bait,,502.368,505.371,3.003
020 - FVM - 2 crows - No Bait,,0.0,2.385,2.385
020 - FVM - 2 crows - No Bait,,7.905,10.412,2.507
020 - FVM - 2 crows - No Bait,,17.904,19.152,1.248
020 - FVM - 2 crows - No Bait,,20.9,45.182,24.282
020 - FVM - 2 crows - No Bait,,45.434,48.423,2.989
020 - FVM - 2 crows - No Bait,,48.424,51.516,3.092
020 - FVM - 2 crows - No Bait,,52.425,56.69,4.265
020 - FVM - 2 crows - No Bait,,58.19,60.445,2.255
020 - FVM - 2 crows - No Bait,,61.683,62.433,0.750
020 - FVM - 2 crows - No Bait,,62.446,63.449,1.003
020 - FVM - 2 crows - No Bait,,63.95,64.698,0.748
020 - FVM - 2 crows - No Bait,,72.207,72.708,0.501
024 - FVM - 2 crows - No Bait,,0.0,1.154,1.154
024 - FVM - 2 crows - No Bait,,16.421,18.42,1.999
024 - FVM - 2 crows - No Bait,,29.912,30.411,0.499
024 - FVM - 2 crows - No Bait,,41.903,42.65,0.747
024 - FVM - 2 crows - No Bait,,48.433,49.931,1.498
024 - FVM - 2 crows - No Bait,,51.961,57.192,5.231
024 - FVM - 2 crows - No Bait,,58.444,60.442,1.998
024 - FVM - 2 crows - No Bait,,61.192,61.944,0.752
024 - FVM - 2 crows - No Bait,,64.693,65.692,0.999
024 - FVM - 2 crows - No Bait,,69.957,77.46,7.503
024 - FVM - 2 crows - No Bait,,83.693,84.942,1.249
024 - FVM - 2 crows - No Bait,,100.504,105.504,5.000
024 - FVM - 2 crows - No Bait,,112.504,113.502,0.998
025 - FVM - 2 crows - Baited,,1206.94,1207.938,0.998
025 - FVM - 2 crows - Baited,,1213.963,1216.7,2.737
025 - FVM - 2 crows - Baited,,1217.451,1221.207,3.756
025 - FVM - 2 crows - Baited,,1221.208,1222.48,1.272
025 - FVM - 2 crows - Baited,,1223.489,1225.462,1.973
025 - FVM - 2 crows - Baited,,1226.21,1227.461,1.251
025 - FVM - 2 crows - Baited,,1229.962,1229.966,0.004
025 - FVM - 2 crows - Baited,,1232.215,1233.991,1.776
025 - FVM - 2 crows - Baited,,1234.991,1236.492,1.501
025 - FVM - 2 crows - Baited,,1237.994,1239.495,1.501
025 - FVM - 2 crows - Baited,,1241.487,1244.502,3.015
025 - FVM - 2 crows - Baited,,1247.003,1253.504,6.501
025 - FVM - 2 crows - Baited,,1253.996,1255.0,1.004
025 - FVM - 2 crows - Baited,,1256.502,1258.006,1.504
025 - FVM - 2 crows - Baited,,1258.742,1260.024,1.282
025 - FVM - 2 crows - Baited,,1509.267,1509.765,0.498
025 - FVM - 2 crows - Baited,,1514.275,1514.783,0.508
027 - FVM - 2 crows - Baited,,5.154,7.153,1.999
027 - FVM - 2 crows - Baited,,17.654,22.152,4.498
027 - FVM - 2 crows - Baited,,23.654,28.4,4.746
027 - FVM - 2 crows - Baited,,28.915,31.664,2.749
027 - FVM - 2 crows - Baited,,32.664,33.416,0.752
027 - FVM - 2 crows - Baited,,35.0,42.17,7.170
027 - FVM - 2 crows - Baited,,56.432,56.96,0.528
027 - FVM - 2 crows - Baited,,59.686,60.93,1.244
027 - FVM - 2 crows - Baited,,65.435,67.435,2.000
027 - FVM - 2 crows - Baited,,67.935,68.435,0.500
027 - FVM - 2 crows - Baited,,70.206,71.705,1.499
027 - FVM - 2 crows - Baited,,72.707,74.958,2.251
027 - FVM - 2 crows - Baited,,80.979,81.979,1.000
027 - FVM - 2 crows - Baited,,86.975,88.724,1.749
027 - FVM - 2 crows - Baited,,113.497,116.991,3.494
027 - FVM - 2 crows - Baited,,118.496,120.496,2.000
027 - FVM - 2 crows - Baited,,121.492,123.498,2.006
027 - FVM - 2 crows - Baited,,129.499,132.494,2.995
027 - FVM - 2 crows - Baited,,132.995,141.996,9.001
029 - FVM - 2 crows - Baited,,4.387,5.412,1.025
029 - FVM - 2 crows - Baited,,9.418,11.415,1.997
029 - FVM - 2 crows - Baited,,16.403,16.404,0.001
029 - FVM - 2 crows - Baited,,17.404,19.151,1.747
029 - FVM - 2 crows - Baited,,22.428,22.927,0.499
029 - FVM - 2 crows - Baited,,27.907,28.415,0.508
029 - FVM - 2 crows - Baited,,29.415,29.92,0.505
029 - FVM - 2 crows - Baited,,33.168,33.914,0.746
029 - FVM - 2 crows - Baited,,355.228,357.238,2.010
029 - FVM - 2 crows - Baited,,357.739,358.739,1.000
029 - FVM - 2 crows - Baited,,364.241,367.74,3.499
029 - FVM - 2 crows - Baited,,367.99,368.487,0.497
029 - FVM - 2 crows - Baited,,368.991,370.739,1.748
029 - FVM - 2 crows - Baited,,378.988,379.988,1.000
029 - FVM - 2 crows - Baited,,411.994,413.251,1.257
029 - FVM - 2 crows - Baited,,419.803,425.057,5.254
029 - FVM - 2 crows - Baited,,425.252,426.494,1.242
029 - FVM - 2 crows - Baited,,428.492,429.258,0.766
029 - FVM - 2 crows - Baited,,430.063,434.832,4.769
029 - FVM - 2 crows - Baited,,435.328,435.834,0.506
029 - FVM - 2 crows - Baited,,436.317,438.555,2.238
029 - FVM - 2 crows - Baited,,438.566,439.332,0.766
029 - FVM - 2 crows - Baited,,440.067,442.561,2.494
029 - FVM - 2 crows - Baited,,443.075,445.582,2.507
029 - FVM - 2 crows - Baited,,450.832,452.075,1.243
029 - FVM - 2 crows - Baited,,453.087,454.849,1.762
029 - FVM - 2 crows - Baited,,455.569,457.568,1.999
029 - FVM - 2 crows - Baited,,457.855,464.567,6.712
029 - FVM - 2 crows - Baited,,465.352,467.09,1.738
029 - FVM - 2 crows - Baited,,467.568,473.605,6.037
029 - FVM - 2 crows - Baited,,475.331,479.112,3.781
029 - FVM - 2 crows - Baited,,480.327,485.882,5.555
029 - FVM - 2 crows - Baited,,486.066,486.566,0.500
029 - FVM - 2 crows - Baited,,487.072,494.123,7.051
029 - FVM - 2 crows - Baited,,495.119,501.632,6.513
029 - FVM - 2 crows - Baited,,502.632,503.632,1.000
029 - FVM - 2 crows - Baited,,503.897,506.399,2.502
029 - FVM - 2 crows - Baited,,506.896,508.633,1.737
029 - FVM - 2 crows - Baited,,510.635,517.152,6.517
029 - FVM - 2 crows - Baited,,518.421,519.405,0.984
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,0.4,1.9,1.500
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,5.886,8.385,2.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,9.136,9.141,0.005
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,19.898,20.146,0.248
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,27.16,29.154,1.994
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,29.16,30.659,1.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,34.41,35.159,0.749
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,64.435,66.684,2.249
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,68.437,69.936,1.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,70.687,72.186,1.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,72.953,73.452,0.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,73.703,84.958,11.255
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,85.453,85.952,0.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,86.709,88.708,1.999
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,91.203,94.224,3.021
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,94.453,98.452,3.999
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,99.232,104.731,5.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,105.732,106.981,1.249
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,107.482,110.231,2.749
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,112.482,113.436,0.954
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,114.232,114.981,0.749
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,116.732,119.731,2.999
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,122.187,122.686,0.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,126.003,128.481,2.478
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,129.232,129.731,0.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,136.016,138.765,2.749
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,139.516,141.265,1.749
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,141.266,142.515,1.249
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,142.982,143.981,0.999
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,146.516,154.784,8.268
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,157.266,158.015,0.749
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,160.016,164.539,4.523
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,164.766,166.765,1.999
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,168.266,170.765,2.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,171.04,172.788,1.748
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,176.516,177.765,1.249
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,181.516,182.265,0.749
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,187.766,188.765,0.999
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,193.266,194.765,1.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,197.016,198.515,1.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,201.766,202.515,0.749
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,203.016,206.265,3.249
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,218.6,219.099,0.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,219.601,220.35,0.749
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,222.604,224.603,1.999
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,225.854,227.353,1.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,234.609,243.115,8.506
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,244.859,247.627,2.768
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,248.381,252.38,3.999
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,254.634,255.133,0.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,257.383,260.133,2.750
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,261.135,263.134,1.999
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,270.144,272.133,1.989
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,272.634,274.634,2.000
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,275.884,279.133,3.249
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,280.384,281.882,1.498
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,284.138,286.582,2.444
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,286.907,288.64,1.733
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,289.143,290.64,1.497
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,291.391,292.895,1.504
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,293.142,294.14,0.998
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,295.892,299.144,3.252
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,299.395,300.89,1.495
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,302.143,303.39,1.247
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,307.642,309.89,2.248
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,310.391,312.392,2.001
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,312.642,313.64,0.998
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,315.391,316.89,1.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,321.141,321.641,0.500
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,322.659,324.658,1.999
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,326.408,329.907,3.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,330.659,333.658,2.999
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,335.159,337.658,2.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,338.408,339.158,0.750
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,357.192,359.182,1.990
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,359.932,362.682,2.750
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,363.433,364.931,1.498
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,366.683,368.438,1.755
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,370.183,372.682,2.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,375.683,376.931,1.248
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,378.683,379.931,1.248
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,380.966,381.217,0.251
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,382.217,383.216,0.999
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,414.49,417.236,2.746
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,417.486,417.746,0.260
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,417.988,420.985,2.997
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,421.737,422.485,0.748
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,423.237,424.485,1.248
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,425.239,426.985,1.746
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,427.986,427.987,0.001
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,429.486,429.989,0.503
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,430.237,433.485,3.248
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,436.737,437.736,0.999
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,437.986,439.524,1.538
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,439.775,446.775,7.000
033 - NF Subways PLot - 2 crows - Baited,,97.926,98.667,0.741
033 - NF Subways PLot - 2 crows - Baited,,110.743,111.99,1.247
033 - NF Subways PLot - 2 crows - Baited,,113.494,115.498,2.004
033 - NF Subways PLot - 2 crows - Baited,,116.242,117.492,1.250
033 - NF Subways PLot - 2 crows - Baited,,118.241,118.991,0.750
033 - NF Subways PLot - 2 crows - Baited,,128.755,130.022,1.267
033 - NF Subways PLot - 2 crows - Baited,,130.519,131.756,1.237
033 - NF Subways PLot - 2 crows - Baited,,132.26,132.755,0.495
033 - NF Subways PLot - 2 crows - Baited,,133.26,134.254,0.994
033 - NF Subways PLot - 2 crows - Baited,,134.519,135.259,0.740
033 - NF Subways PLot - 2 crows - Baited,,135.521,136.019,0.498
033 - NF Subways PLot - 2 crows - Baited,,136.523,137.522,0.999
033 - NF Subways PLot - 2 crows - Baited,,137.756,138.523,0.767
033 - NF Subways PLot - 2 crows - Baited,,138.761,140.018,1.257
033 - NF Subways PLot - 2 crows - Baited,,140.521,141.519,0.998
033 - NF Subways PLot - 2 crows - Baited,,143.025,144.52,1.495
033 - NF Subways PLot - 2 crows - Baited,,145.019,145.26,0.241
033 - NF Subways PLot - 2 crows - Baited,,145.757,147.017,1.260
033 - NF Subways PLot - 2 crows - Baited,,147.259,148.02,0.761
033 - NF Subways PLot - 2 crows - Baited,,148.521,149.758,1.237
033 - NF Subways PLot - 2 crows - Baited,,150.018,150.76,0.742
033 - NF Subways PLot - 2 crows - Baited,,151.025,152.022,0.997
033 - NF Subways PLot - 2 crows - Baited,,152.255,153.018,0.763
033 - NF Subways PLot - 2 crows - Baited,,153.521,154.019,0.498
033 - NF Subways PLot - 2 crows - Baited,,154.757,156.019,1.262
033 - NF Subways PLot - 2 crows - Baited,,158.26,158.514,0.254
033 - NF Subways PLot - 2 crows - Baited,,160.516,161.52,1.004
033 - NF Subways PLot - 2 crows - Baited,,163.52,164.516,0.996
033 - NF Subways PLot - 2 crows - Baited,,165.26,165.759,0.499
033 - NF Subways PLot - 2 crows - Baited,,167.26,168.517,1.257
033 - NF Subways PLot - 2 crows - Baited,,170.016,171.515,1.499
033 - NF Subways PLot - 2 crows - Baited,,172.758,173.261,0.503
033 - NF Subways PLot - 2 crows - Baited,,174.019,175.258,1.239
033 - NF Subways PLot - 2 crows - Baited,,177.059,178.316,1.257
033 - NF Subways PLot - 2 crows - Baited,,180.577,181.575,0.998
033 - NF Subways PLot - 2 crows - Baited,,183.576,184.312,0.736
033 - NF Subways PLot - 2 crows - Baited,,185.318,185.817,0.499
033 - NF Subways PLot - 2 crows - Baited,,186.318,187.315,0.997
033 - NF Subways PLot - 2 crows - Baited,,188.579,189.818,1.239
033 - NF Subways PLot - 2 crows - Baited,,190.816,191.579,0.763
033 - NF Subways PLot - 2 crows - Baited,,192.076,192.817,0.741
033 - NF Subways PLot - 2 crows - Baited,,194.078,195.315,1.237
033 - NF Subways PLot - 2 crows - Baited,,196.816,197.576,0.760
033 - NF Subways PLot - 2 crows - Baited,,198.579,199.317,0.738
033 - NF Subways PLot - 2 crows - Baited,,200.584,201.104,0.520
033 - NF Subways PLot - 2 crows - Baited,,202.098,202.842,0.744
033 - NF Subways PLot - 2 crows - Baited,,203.343,204.106,0.763
033 - NF Subways PLot - 2 crows - Baited,,204.842,206.101,1.259
033 - NF Subways PLot - 2 crows - Baited,,206.606,207.34,0.734
033 - NF Subways PLot - 2 crows - Baited,,208.841,210.103,1.262
033 - NF Subways PLot - 2 crows - Baited,,211.096,212.095,0.999
033 - NF Subways PLot - 2 crows - Baited,,212.627,213.845,1.218
033 - NF Subways PLot - 2 crows - Baited,,215.344,216.094,0.750
033 - NF Subways PLot - 2 crows - Baited,,218.845,220.095,1.250
033 - NF Subways PLot - 2 crows - Baited,,220.596,221.592,0.996
033 - NF Subways PLot - 2 crows - Baited,,223.845,224.843,0.998
033 - NF Subways PLot - 2 crows - Baited,,225.11,226.364,1.254
033 - NF Subways PLot - 2 crows - Baited,,226.622,227.361,0.739
033 - NF Subways PLot - 2 crows - Baited,,228.367,229.365,0.998
033 - NF Subways PLot - 2 crows - Baited,,229.866,230.361,0.495
033 - NF Subways PLot - 2 crows - Baited,,230.622,231.861,1.239
033 - NF Subways PLot - 2 crows - Baited,,232.366,233.362,0.996
033 - NF Subways PLot - 2 crows - Baited,,233.626,236.128,2.502
033 - NF Subways PLot - 2 crows - Baited,,237.13,238.624,1.494
033 - NF Subways PLot - 2 crows - Baited,,239.365,241.125,1.760
033 - NF Subways PLot - 2 crows - Baited,,241.628,242.865,1.237
033 - NF Subways PLot - 2 crows - Baited,,243.125,244.363,1.238
033 - NF Subways PLot - 2 crows - Baited,,246.126,246.866,0.740
033 - NF Subways PLot - 2 crows - Baited,,247.867,248.625,0.758
033 - NF Subways PLot - 2 crows - Baited,,249.368,250.621,1.253
033 - NF Subways PLot - 2 crows - Baited,,250.885,251.883,0.998
033 - NF Subways PLot - 2 crows - Baited,,252.886,253.635,0.749
033 - NF Subways PLot - 2 crows - Baited,,268.893,270.649,1.756
033 - NF Subways PLot - 2 crows - Baited,,272.394,273.391,0.997
033 - NF Subways PLot - 2 crows - Baited,,274.15,275.89,1.740
033 - NF Subways PLot - 2 crows - Baited,,276.391,278.647,2.256
033 - NF Subways PLot - 2 crows - Baited,,279.148,282.652,3.504
033 - NF Subways PLot - 2 crows - Baited,,283.658,284.89,1.232
033 - NF Subways PLot - 2 crows - Baited,,285.892,287.647,1.755
033 - NF Subways PLot - 2 crows - Baited,,288.394,289.89,1.496
033 - NF Subways PLot - 2 crows - Baited,,309.936,314.685,4.749
033 - NF Subways PLot - 2 crows - Baited,,315.186,316.435,1.249
033 - NF Subways PLot - 2 crows - Baited,,317.207,318.7,1.493
033 - NF Subways PLot - 2 crows - Baited,,319.945,321.954,2.009
033 - NF Subways PLot - 2 crows - Baited,,1183.568,1184.819,1.251
033 - NF Subways PLot - 2 crows - Baited,,1186.818,1189.08,2.262
033 - NF Subways PLot - 2 crows - Baited,,1191.08,1192.574,1.494
033 - NF Subways PLot - 2 crows - Baited,,1193.324,1193.325,0.001
034 - NF Subways PLot - 1 crow - Baited,,74.67,75.168,0.498
034 - NF Subways PLot - 1 crow - Baited,,80.927,82.477,1.550
034 - NF Subways PLot - 1 crow - Baited,,89.72,90.228,0.508
034 - NF Subways PLot - 1 crow - Baited,,95.488,96.229,0.741
034 - NF Subways PLot - 1 crow - Baited,,107.729,108.491,0.762
034 - NF Subways PLot - 1 crow - Baited,,109.986,112.485,2.499
034 - NF Subways PLot - 1 crow - Baited,,113.731,114.73,0.999
034 - NF Subways PLot - 1 crow - Baited,,115.228,115.488,0.260
034 - NF Subways PLot - 1 crow - Baited,,116.489,116.989,0.500
034 - NF Subways PLot - 1 crow - Baited,,118.23,120.728,2.498
034 - NF Subways PLot - 1 crow - Baited,,123.729,127.329,3.600
036 - FVM - 2 crows - Baited,,772.347,773.107,0.760
036 - FVM - 2 crows - Baited,,774.11,779.102,4.992
036 - FVM - 2 crows - Baited,,781.348,785.352,4.004
036 - FVM - 2 crows - Baited,,785.407,787.347,1.940
036 - FVM - 2 crows - Baited,,787.853,790.853,3.000
036 - FVM - 2 crows - Baited,,791.605,793.346,1.741
036 - FVM - 2 crows - Baited,,794.852,795.597,0.745
036 - FVM - 2 crows - Baited,,806.111,808.11,1.999
036 - FVM - 2 crows - Baited,,809.611,810.111,0.500
036 - FVM - 2 crows - Baited,,810.852,812.851,1.999
036 - FVM - 2 crows - Baited,,813.853,814.353,0.500
036 - FVM - 2 crows - Baited,,816.608,818.619,2.011
036 - FVM - 2 crows - Baited,,818.867,823.11,4.243
036 - FVM - 2 crows - Baited,,823.853,825.852,1.999
036 - FVM - 2 crows - Baited,,830.354,831.855,1.501
036 - FVM - 2 crows - Baited,,832.352,832.852,0.500
036 - FVM - 2 crows - Baited,,833.853,842.855,9.002
036 - FVM - 2 crows - Baited,,843.354,844.107,0.753
036 - FVM - 2 crows - Baited,,844.853,845.352,0.499
036 - FVM - 2 crows - Baited,,845.613,846.352,0.739
036 - FVM - 2 crows - Baited,,850.613,853.61,2.997
036 - FVM - 2 crows - Baited,,855.113,856.609,1.496
036 - FVM - 2 crows - Baited,,857.11,860.61,3.500
036 - FVM - 2 crows - Baited,,861.11,862.244,1.134
036 - FVM - 2 crows - Baited,,1028.041,1029.405,1.364
036 - FVM - 2 crows - Baited,,1030.155,1032.154,1.999
