Observation id,Comment,Start time,Stop time,Duration (s)
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,290.641,291.39,0.749
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,292.896,293.141,0.245
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,299.145,299.394,0.249
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,300.891,302.142,1.251
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,306.891,307.641,0.750
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,309.891,310.39,0.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,312.393,312.641,0.248
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,313.641,315.39,1.749
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,321.642,322.658,1.016
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,324.659,326.407,1.748
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,329.908,330.658,0.750
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,333.659,335.158,1.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,337.659,338.407,0.748
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,339.159,340.174,1.015
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,359.183,359.931,0.748
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,364.932,366.682,1.750
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,376.932,378.682,1.750
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,379.932,380.965,1.033
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,381.218,382.216,0.998
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,383.217,384.465,1.248
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,402.237,406.236,3.999
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,406.986,408.985,1.999
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,410.739,414.489,3.750
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,417.237,417.485,0.248
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,417.747,417.987,0.240
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,420.986,421.238,0.252
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,422.486,423.236,0.750
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,424.486,425.238,0.752
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,426.986,427.986,1.000
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,427.987,428.985,0.998
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,429.99,430.236,0.246
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,433.486,433.985,0.499
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,434.736,436.736,2.000
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,437.737,437.985,0.248
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,439.525,439.774,0.249
032  - Ontario St. Tim Hortons - 4 crows - No Bait,,446.776,447.525,0.749
